Date;Hour;P;Test
18/02/2016;22;178,6;7,125
18/02/2016;23;153,2;7,1
19/02/2016;0;147,8;6,525
19/02/2016;1;153,8;5,725
19/02/2016;2;170,2;5
19/02/2016;3;168,2;4,55
19/02/2016;4;172;4,125
19/02/2016;5;188,9;3,925
19/02/2016;6;282,5;3,525
19/02/2016;7;363,2;2,975
19/02/2016;8;448,5;3,6
19/02/2016;9;461,8;6
19/02/2016;10;486,6;6,925
19/02/2016;11;503,2;9,275
19/02/2016;12;532,2;11,625
19/02/2016;13;532;12,925
19/02/2016;14;512;14,225
19/02/2016;15;468,6;13,775
19/02/2016;16;396,7;12,95
19/02/2016;17;377,9;12,525
19/02/2016;18;345,7;11,625
19/02/2016;19;259,7;11,125
19/02/2016;20;207,4;10,85
19/02/2016;21;198,6;10,125
19/02/2016;22;197,6;9,875
19/02/2016;23;178,2;9,675
20/02/2016;0;167,9;9,175
20/02/2016;1;170,5;8,65
20/02/2016;2;169,8;7,875
20/02/2016;3;172,6;7,65
20/02/2016;4;169,5;5,825
20/02/2016;5;191,2;4,8
20/02/2016;6;204,2;4,3
20/02/2016;7;246,8;3,875
20/02/2016;8;253,5;5,375
20/02/2016;9;244,8;7,125
20/02/2016;10;239,1;8,725
20/02/2016;11;244,4;8,7
20/02/2016;12;240;10,8
20/02/2016;13;206,8;11,925
20/02/2016;14;150,2;12,15
20/02/2016;15;131;13,1
20/02/2016;16;125,9;13,225
20/02/2016;17;125,1;12,75
20/02/2016;18;141,8;11,575
20/02/2016;19;170,5;10,4
20/02/2016;20;175,3;9,75
20/02/2016;21;173,2;9
20/02/2016;22;172,3;7,35
20/02/2016;23;173,4;7,025
21/02/2016;0;174,4;6,625
21/02/2016;1;174,2;6,5
21/02/2016;2;174,8;6,375
21/02/2016;3;174,8;5,5
21/02/2016;4;172,9;4,6
21/02/2016;5;174,3;4,125
21/02/2016;6;177,2;4,475
21/02/2016;7;173,8;4,475
21/02/2016;8;151,8;4,975
21/02/2016;9;144;7,725
21/02/2016;10;143,6;10,775
21/02/2016;11;140,7;12,15
21/02/2016;12;144,4;13,425
21/02/2016;13;142,7;14,65
21/02/2016;14;140,1;16,15
21/02/2016;15;136,4;16,875
21/02/2016;16;135,4;17,25
21/02/2016;17;136,3;16,65
21/02/2016;18;165,2;15,05
21/02/2016;19;176,4;13,85
21/02/2016;20;177,3;12,925
21/02/2016;21;179,3;11,8
21/02/2016;22;178;11,15
21/02/2016;23;177,6;10,575
22/02/2016;0;174,8;10,225
22/02/2016;1;171,1;9,95
22/02/2016;2;171,4;9,85
22/02/2016;3;171,3;9,125
22/02/2016;4;176;8,625
22/02/2016;5;187,7;8,2
22/02/2016;6;294;8,125
22/02/2016;7;369,8;7,825
22/02/2016;8;451,9;7,95
22/02/2016;9;487,6;8,45
22/02/2016;10;542;9,425
22/02/2016;11;524,3;9,775
22/02/2016;12;541,9;10,2
22/02/2016;13;559,8;11
22/02/2016;14;529,4;11
22/02/2016;15;482,5;11,475
22/02/2016;16;429,2;11,7
22/02/2016;17;420,8;11,325
22/02/2016;18;398;11,25
22/02/2016;19;290,3;11,2
22/02/2016;20;234,5;10,625
22/02/2016;21;199;10
22/02/2016;22;174;9,6
22/02/2016;23;156,7;9,425
23/02/2016;0;163,2;9,675
23/02/2016;1;172,6;9,875
23/02/2016;2;173,8;9,625
23/02/2016;3;171,8;9,4
23/02/2016;4;174,5;9,3
23/02/2016;5;193;9,375
23/02/2016;6;290,3;9,325
23/02/2016;7;381,9;9,2
23/02/2016;8;464,4;9,45
23/02/2016;9;533,3;10,825
23/02/2016;10;545,8;11,225
23/02/2016;11;551;11,3
23/02/2016;12;567,3;12,6
23/02/2016;13;601;13,45
23/02/2016;14;578,6;13,95
23/02/2016;15;493,9;14,925
23/02/2016;16;443;15,25
23/02/2016;17;406,1;14,85
23/02/2016;18;403,2;14,1
23/02/2016;19;306;13,375
23/02/2016;20;245,1;12,525
23/02/2016;21;216,6;11,275
23/02/2016;22;188,9;10,1
23/02/2016;23;164,1;9,575
24/02/2016;0;162,3;10,275
24/02/2016;1;181,1;9,4
24/02/2016;2;178,7;8,125
24/02/2016;3;177,9;6,575
24/02/2016;4;182,3;6,25
24/02/2016;5;200,3;6,15
24/02/2016;6;301,8;6,475
24/02/2016;7;376,9;6,525
24/02/2016;8;485,3;6,95
24/02/2016;9;520,9;7,45
24/02/2016;10;548,2;9,725
24/02/2016;11;537,9;12,05
24/02/2016;12;566,1;13,1
24/02/2016;13;584,6;13,8
24/02/2016;14;553,3;13,275
24/02/2016;15;492,2;13,325
24/02/2016;16;421,5;12,775
24/02/2016;17;400,8;11,6
24/02/2016;18;395,6;10,475
24/02/2016;19;282,4;10,2
24/02/2016;20;228,7;9,9
24/02/2016;21;196,5;9,625
24/02/2016;22;170;9,45
24/02/2016;23;155;9,275
25/02/2016;0;161,4;9,125
25/02/2016;1;173,2;8,925
25/02/2016;2;173;8,45
25/02/2016;3;171,7;8,15
25/02/2016;4;174,3;8,075
25/02/2016;5;194,9;8,1
25/02/2016;6;277,9;7,725
25/02/2016;7;374,8;7,175
25/02/2016;8;484,8;6,8
25/02/2016;9;541,8;6,975
25/02/2016;10;532,2;7,325
25/02/2016;11;548,8;7,325
25/02/2016;12;553,1;7,725
25/02/2016;13;579,1;8,15
25/02/2016;14;582,7;8,55
25/02/2016;15;506,2;9,25
25/02/2016;16;439,3;9,425
25/02/2016;17;405,1;9,4
25/02/2016;18;385;8,825
25/02/2016;19;278,4;8,575
25/02/2016;20;213,6;8,325
25/02/2016;21;187;8,075
25/02/2016;22;167,4;7,425
25/02/2016;23;148,3;7,15
26/02/2016;0;142,4;6,725
26/02/2016;1;150,7;6,175
26/02/2016;2;165,1;5,6
26/02/2016;3;166,1;5,325
26/02/2016;4;168,7;4,675
26/02/2016;5;178,5;4,25
26/02/2016;6;250;4,075
26/02/2016;7;344;3,55
26/02/2016;8;435,3;4,2
26/02/2016;9;483,5;5,6
26/02/2016;10;525,3;7,325
26/02/2016;11;516,8;8,325
26/02/2016;12;548,2;8,825
26/02/2016;13;556,3;9,525
26/02/2016;14;562,5;9,95
26/02/2016;15;480;9,525
26/02/2016;16;419,4;9,05
26/02/2016;17;399,1;8,425
26/02/2016;18;351,9;8,225
26/02/2016;19;263,7;8,225
26/02/2016;20;212,2;7,8
26/02/2016;21;196;7,325
26/02/2016;22;169,1;7,05
26/02/2016;23;163,3;6,75
27/02/2016;0;179,2;6,25
27/02/2016;1;174,7;5,7
27/02/2016;2;173,5;5,3
27/02/2016;3;177,4;5,025
27/02/2016;4;178,2;4,6
27/02/2016;5;182;4,225
27/02/2016;6;201,6;3,975
27/02/2016;7;244,2;3,825
27/02/2016;8;137;3,975
27/02/2016;9;385,7;3,975
27/02/2016;10;250,8;3,875
27/02/2016;11;250,2;4,1
27/02/2016;12;246,1;4,25
27/02/2016;13;210;4,625
27/02/2016;14;157,1;4,975
27/02/2016;15;146,5;5,175
27/02/2016;16;143,6;5,05
27/02/2016;17;146,2;5,15
27/02/2016;18;156;5,225
27/02/2016;19;186,1;5,225
27/02/2016;20;187,4;5,25
27/02/2016;21;187,3;4,75
27/02/2016;22;184,4;4,225
27/02/2016;23;182,4;4,125
28/02/2016;0;179,4;3,85
28/02/2016;1;177,7;3,45
28/02/2016;2;179,3;4,6
28/02/2016;3;179,9;5,225
28/02/2016;4;180,6;5,5
28/02/2016;5;181,8;5,725
28/02/2016;6;183,5;6,025
28/02/2016;7;177,3;6,075
28/02/2016;8;155,5;5,725
28/02/2016;9;139,4;5,8
28/02/2016;10;140,9;6,15
28/02/2016;11;141;6,7
28/02/2016;12;142,2;7,075
28/02/2016;13;148,6;6,55
28/02/2016;14;135,3;6,875
28/02/2016;15;142,3;7,375
28/02/2016;16;142;7,575
28/02/2016;17;147,6;7,425
28/02/2016;18;174,8;7,15
28/02/2016;19;184,3;7,275
28/02/2016;20;184,1;7,375
28/02/2016;21;182,9;7,75
28/02/2016;22;184,9;8,35
28/02/2016;23;182,9;8,475
29/02/2016;0;181,6;7,65
29/02/2016;1;177;7,4
29/02/2016;2;179,6;7,425
29/02/2016;3;180,3;7,4
29/02/2016;4;184,8;7,475
29/02/2016;5;195;7,575
29/02/2016;6;323,8;7,2
29/02/2016;7;380,5;7,4
29/02/2016;8;491,2;8,175
29/02/2016;9;551,2;8,6
29/02/2016;10;586,5;8,425
29/02/2016;11;590,7;8,35
29/02/2016;12;631,7;8,55
29/02/2016;13;664,3;8,825
29/02/2016;14;624,5;9,2
29/02/2016;15;548,5;9,225
29/02/2016;16;488,9;9,475
29/02/2016;17;451,2;9,975
29/02/2016;18;425,2;9,825
29/02/2016;19;306,5;9,975
29/02/2016;20;241,7;9,95
29/02/2016;21;212,5;9,9
29/02/2016;22;183;9,475
29/02/2016;23;162,2;8,6
01/03/2016;0;155,9;8,225
01/03/2016;1;167,2;7,8
01/03/2016;2;173,6;7,05
01/03/2016;3;173,5;6,375
01/03/2016;4;176,7;6,575
01/03/2016;5;196,6;6,425
01/03/2016;6;311,5;6,25
01/03/2016;7;389,4;5,825
01/03/2016;8;470,7;6,425
01/03/2016;9;492;6,8
01/03/2016;10;515,6;9,5
01/03/2016;11;533,4;11,725
01/03/2016;12;585,8;14,225
01/03/2016;13;605,8;15,675
01/03/2016;14;579,9;16,3
01/03/2016;15;506,6;16,9
01/03/2016;16;442,4;17,4
01/03/2016;17;408,4;16,85
01/03/2016;18;395,6;15,7
01/03/2016;19;299,3;14,8
01/03/2016;20;225,4;14,275
01/03/2016;21;202,7;13,55
01/03/2016;22;185,3;12,675
01/03/2016;23;164,7;11,175
02/03/2016;0;171,2;10,35
02/03/2016;1;176,9;9,7
02/03/2016;2;171,1;9,175
02/03/2016;3;172,6;8,6
02/03/2016;4;174,7;8,075
02/03/2016;5;192,1;7,25
02/03/2016;6;295,5;6,725
02/03/2016;7;385,5;6,675
02/03/2016;8;458,2;7,3
02/03/2016;9;527,6;8,45
02/03/2016;10;545,1;9,95
02/03/2016;11;547,5;11,675
02/03/2016;12;586,6;13,025
02/03/2016;13;588,4;14,225
02/03/2016;14;572,5;14,425
02/03/2016;15;489,6;14,425
02/03/2016;16;431,6;14,05
02/03/2016;17;412,2;12,975
02/03/2016;18;409,4;12,4
02/03/2016;19;305,2;11,675
02/03/2016;20;240,5;11,3
02/03/2016;21;207,2;10,75
02/03/2016;22;185,5;11,1
02/03/2016;23;166,5;10,5
03/03/2016;0;175,2;9,825
03/03/2016;1;176,8;10,1
03/03/2016;2;176,5;10,05
03/03/2016;3;175,9;9,875
03/03/2016;4;178,6;9,925
03/03/2016;5;199,3;9,9
03/03/2016;6;317,3;9,975
03/03/2016;7;420,1;7,075
03/03/2016;8;471,2;7,525
03/03/2016;9;545,2;7,975
03/03/2016;10;514,8;10,575
03/03/2016;11;514;12,875
03/03/2016;12;552,6;12,775
03/03/2016;13;574;12,475
03/03/2016;14;560;12,3
03/03/2016;15;499,3;12,05
03/03/2016;16;435,5;11,75
03/03/2016;17;404,2;10,575
03/03/2016;18;396,9;9,5
03/03/2016;19;295,9;9,825
03/03/2016;20;222,2;9,5
03/03/2016;21;196,5;9,575
03/03/2016;22;174,9;9,575
03/03/2016;23;160,3;9,8
04/03/2016;0;158,9;9,975
04/03/2016;1;175,4;9,05
04/03/2016;2;172,3;8,375
04/03/2016;3;171,3;7,925
04/03/2016;4;177,5;6,55
04/03/2016;5;197,8;5,375
04/03/2016;6;275,4;5,1
04/03/2016;7;351,7;5,275
04/03/2016;8;433,7;6,05
04/03/2016;9;501;7,325
04/03/2016;10;530,3;9,4
04/03/2016;11;543,9;10,275
04/03/2016;12;563,2;11,55
04/03/2016;13;589,7;12,35
04/03/2016;14;560,2;12,575
04/03/2016;15;493,6;12,3
04/03/2016;16;410,5;12,3
04/03/2016;17;389,5;11,5
04/03/2016;18;353,5;11
04/03/2016;19;272,5;10,55
04/03/2016;20;220,6;9,575
04/03/2016;21;203;9,15
04/03/2016;22;209;9,075
04/03/2016;23;186,8;8,875
05/03/2016;0;177,1;8,375
05/03/2016;1;176,3;7,425
05/03/2016;2;177,6;6,875
05/03/2016;3;179,8;6,1
05/03/2016;4;179,4;4,525
05/03/2016;5;186,6;4,1
05/03/2016;6;204;3,25
05/03/2016;7;239,5;1,6
05/03/2016;8;253;0,925
05/03/2016;9;252;1
05/03/2016;10;256,9;1,1
05/03/2016;11;250,2;1,4
05/03/2016;12;242,9;2,625
05/03/2016;13;213,9;4,175
05/03/2016;14;157,6;4,5
05/03/2016;15;144,8;4,575
05/03/2016;16;132,9;4,65
05/03/2016;17;119,1;4,725
05/03/2016;18;138,6;4,6
05/03/2016;19;170,8;4,1
05/03/2016;20;187,8;3,525
05/03/2016;21;187,2;2,9
05/03/2016;22;184,5;3,175
05/03/2016;23;178,5;3,35
06/03/2016;0;171,6;3,075
06/03/2016;1;172,5;2,1
06/03/2016;2;179,5;0,55
06/03/2016;3;178,8;0,25
06/03/2016;4;178,3;0,05
06/03/2016;5;180,5;0,025
06/03/2016;6;183,4;0,375
06/03/2016;7;170,9;0,45
06/03/2016;8;142,6;-6,94E-18
06/03/2016;9;144,9;1,9
06/03/2016;10;150,3;4,5
06/03/2016;11;146,4;7,05
06/03/2016;12;144,4;7,675
06/03/2016;13;148,5;7,1
06/03/2016;14;149,3;7,475
06/03/2016;15;145,7;8,025
06/03/2016;16;143,7;8,975
06/03/2016;17;150,8;9,25
06/03/2016;18;161,2;8,175
06/03/2016;19;181,1;7,35
06/03/2016;20;179;6,125
06/03/2016;21;181,9;4,8
06/03/2016;22;181,5;4,55
06/03/2016;23;180,2;3,975
07/03/2016;0;179,1;2,85
07/03/2016;1;178,7;2,5
07/03/2016;2;177,9;2,175
07/03/2016;3;174,2;2,175
07/03/2016;4;152,5;1,625
07/03/2016;5;191,5;1,475
07/03/2016;6;320,1;1,85
07/03/2016;7;392,1;2,15
07/03/2016;8;465,4;3,075
07/03/2016;9;527,1;5,175
07/03/2016;10;534,3;6,65
07/03/2016;11;569;7,8
07/03/2016;12;594,7;8,5
07/03/2016;13;626,2;9,5
07/03/2016;14;575;9,975
07/03/2016;15;489,5;10,425
07/03/2016;16;442,8;10,375
07/03/2016;17;426,5;9,75
07/03/2016;18;418,9;9,025
07/03/2016;19;318,1;8,525
07/03/2016;20;231,4;8,2
07/03/2016;21;201,7;7,375
07/03/2016;22;180,7;6,325
07/03/2016;23;161,2;5,675
08/03/2016;0;155,5;5,425
08/03/2016;1;172,4;4,925
08/03/2016;2;176,4;4,175
08/03/2016;3;174,5;3,475
08/03/2016;4;179,3;3,75
08/03/2016;5;184;3,425
08/03/2016;6;274,3;3,1
08/03/2016;7;369,9;3,675
08/03/2016;8;447,7;4,6
08/03/2016;9;522,5;6,775
08/03/2016;10;566,1;8,775
08/03/2016;11;562,4;9,575
08/03/2016;12;594,6;10,625
08/03/2016;13;612,3;11,2
08/03/2016;14;579,7;11,725
08/03/2016;15;527,9;12,15
08/03/2016;16;466,3;12,1
08/03/2016;17;418,5;11,475
08/03/2016;18;399,3;9,225
08/03/2016;19;296,8;8,6
08/03/2016;20;219,7;8,575
08/03/2016;21;192;7,65
08/03/2016;22;176;5,55
08/03/2016;23;153,3;5,575
09/03/2016;0;146,8;5,575
09/03/2016;1;158,2;5,6
09/03/2016;2;173,6;5,4
09/03/2016;3;176,8;3,85
09/03/2016;4;177,1;3,225
09/03/2016;5;182;3,9
09/03/2016;6;271,4;3,675
09/03/2016;7;344,8;3,45
09/03/2016;8;459,2;3,95
09/03/2016;9;541,2;4,375
09/03/2016;10;552,5;6,725
09/03/2016;11;552,7;7,2
09/03/2016;12;602,1;7,45
09/03/2016;13;592,6;8,775
09/03/2016;14;611,7;9,125
09/03/2016;15;501,4;9,325
09/03/2016;16;444,5;9,275
09/03/2016;17;416,1;8,65
09/03/2016;18;408,1;7,9
09/03/2016;19;299,2;7,5
09/03/2016;20;228,8;7,45
09/03/2016;21;208,7;7,375
09/03/2016;22;186,1;7,225
09/03/2016;23;163,9;7,1
10/03/2016;0;158,7;7,125
10/03/2016;1;175,4;7,125
10/03/2016;2;180;7,25
10/03/2016;3;179,5;7
10/03/2016;4;180,4;6,925
10/03/2016;5;195,1;6,225
10/03/2016;6;249,8;6,325
10/03/2016;7;346,2;6,35
10/03/2016;8;466,3;6,525
10/03/2016;9;520;7,675
10/03/2016;10;534,5;8,8
10/03/2016;11;551,6;10,25
10/03/2016;12;595,4;10,975
10/03/2016;13;618,1;12,575
10/03/2016;14;599,3;13,275
10/03/2016;15;525,7;14,225
10/03/2016;16;448,2;14,525
10/03/2016;17;394,7;14,25
10/03/2016;18;375,1;13,525
10/03/2016;19;307,9;12,975
10/03/2016;20;229,8;12,475
10/03/2016;21;205,9;11,45
10/03/2016;22;190,4;10,675
10/03/2016;23;172,1;10,25
11/03/2016;0;183,5;9,325
11/03/2016;1;180,6;7,6
11/03/2016;2;181,2;7,15
11/03/2016;3;182;6,95
11/03/2016;4;181,9;6,4
11/03/2016;5;195,4;6,425
11/03/2016;6;271,9;5,975
11/03/2016;7;353,4;5,925
11/03/2016;8;455,3;7,125
11/03/2016;9;531,2;9,65
11/03/2016;10;596,9;11,4
11/03/2016;11;561,9;12,225
11/03/2016;12;579,4;12,675
11/03/2016;13;590,7;12,75
11/03/2016;14;566;12,15
11/03/2016;15;501;11,875
11/03/2016;16;422,1;12,025
11/03/2016;17;404,9;11,7
11/03/2016;18;349,1;11,575
11/03/2016;19;263,5;11,525
11/03/2016;20;208,3;11,575
11/03/2016;21;195,9;11,2
11/03/2016;22;201,8;10,975
11/03/2016;23;184;10,15
12/03/2016;0;174,7;9,55
12/03/2016;1;171,2;9,375
12/03/2016;2;169,8;9,15
12/03/2016;3;168,5;8,8
12/03/2016;4;171,4;9,1
12/03/2016;5;180,1;9
12/03/2016;6;205,3;8,775
12/03/2016;7;231,5;8,75
12/03/2016;8;261,9;9,825
12/03/2016;9;260,1;11,475
12/03/2016;10;255,9;12,95
12/03/2016;11;259;13,5
12/03/2016;12;253,8;14,175
12/03/2016;13;219,4;15,025
12/03/2016;14;182,1;15,725
12/03/2016;15;172,1;16,3
12/03/2016;16;147;16,9
12/03/2016;17;141,7;16,6
12/03/2016;18;161,1;15,6
12/03/2016;19;182,7;14,5
12/03/2016;20;186,9;13,35
12/03/2016;21;184,8;13,125
12/03/2016;22;187,7;12,925
12/03/2016;23;179,7;12,75
13/03/2016;0;174,6;12,325
13/03/2016;1;175,4;12,15
13/03/2016;2;176,4;11,825
13/03/2016;3;175,2;11,175
13/03/2016;4;174,6;9,7
13/03/2016;5;176;9,075
13/03/2016;6;175,9;8,875
13/03/2016;7;158,3;8,775
13/03/2016;8;147;8,65
13/03/2016;9;142,3;9,15
13/03/2016;10;140,9;9,725
13/03/2016;11;142,5;10,2
13/03/2016;12;140,9;10,825
13/03/2016;13;140,8;11,425
13/03/2016;14;146,3;11,925
13/03/2016;15;142,7;12,275
13/03/2016;16;144,2;12,35
13/03/2016;17;145,3;12,375
13/03/2016;18;155;12,225
13/03/2016;19;177,6;11,95
13/03/2016;20;179,5;11,925
13/03/2016;21;178,1;11,675
13/03/2016;22;179,5;11,5
13/03/2016;23;177,1;11,3
14/03/2016;0;171,6;11
14/03/2016;1;169,7;10,975
14/03/2016;2;172,1;10,275
14/03/2016;3;170,2;9,525
14/03/2016;4;174,7;9,275
14/03/2016;5;181,9;8,8
14/03/2016;6;319,3;8,525
14/03/2016;7;388,6;8,5
14/03/2016;8;486,7;8,625
14/03/2016;9;570;8,675
14/03/2016;10;631,3;8,725
14/03/2016;11;605,4;9
14/03/2016;12;623;9,575
14/03/2016;13;623,8;10,125
14/03/2016;14;645,2;10,55
14/03/2016;15;549,2;10,975
14/03/2016;16;475,1;11,275
14/03/2016;17;430,2;12,325
14/03/2016;18;405,5;11,825
14/03/2016;19;314,4;10,975
14/03/2016;20;243,5;10,45
14/03/2016;21;202,6;10,025
14/03/2016;22;185,6;9,575
14/03/2016;23;186,1;9,375
15/03/2016;0;187,7;9,05
15/03/2016;1;184,3;8,625
15/03/2016;2;184,6;7,025
15/03/2016;3;184,7;6,95
15/03/2016;4;186,1;7,35
15/03/2016;5;194,3;7,075
15/03/2016;6;279,9;6,275
15/03/2016;7;374,4;6,075
15/03/2016;8;539,4;7,825
15/03/2016;9;555,3;8,85
15/03/2016;10;571,7;10,4
15/03/2016;11;576,2;11,6
15/03/2016;12;616,6;12,925
15/03/2016;13;619,9;13,925
15/03/2016;14;609,6;14,925
15/03/2016;15;536,6;15,35
15/03/2016;16;473,1;15,2
15/03/2016;17;442;15,15
15/03/2016;18;417,7;14,775
15/03/2016;19;288,8;13,825
15/03/2016;20;229,3;13,1
15/03/2016;21;205,6;12,3
15/03/2016;22;192,2;11,7
15/03/2016;23;184,6;10,05
16/03/2016;0;189,8;8,45
16/03/2016;1;185,5;7
16/03/2016;2;183,5;5,95
16/03/2016;3;180,7;4,7
16/03/2016;4;181,3;3,4
16/03/2016;5;182;3,175
16/03/2016;6;304;3,15
16/03/2016;7;366,6;3,125
16/03/2016;8;544,3;1,975
16/03/2016;9;622,9;1,125
16/03/2016;10;641,4;1,175
16/03/2016;11;632,6;0,925
16/03/2016;12;671,8;0,95
16/03/2016;13;676,8;0,8
16/03/2016;14;663,9;0,95
16/03/2016;15;588,3;0,95
16/03/2016;16;527,9;0,9
16/03/2016;17;500,8;1,5
16/03/2016;18;453,5;2,85
16/03/2016;19;310,5;3,2
16/03/2016;20;245,6;3,575
16/03/2016;21;223,6;4,125
16/03/2016;22;204,9;4,1
16/03/2016;23;185,5;4,4
17/03/2016;0;180,1;4,7
17/03/2016;1;191,1;4,8
17/03/2016;2;199,2;5,025
17/03/2016;3;197,4;5,125
17/03/2016;4;199;4,875
17/03/2016;5;198,5;5,05
17/03/2016;6;309,9;5,35
17/03/2016;7;369,1;5,45
17/03/2016;8;493,7;6,075
17/03/2016;9;521,9;7,15
17/03/2016;10;562,7;8,15
17/03/2016;11;566,7;8,775
17/03/2016;12;600,4;10,05
17/03/2016;13;583,2;10,925
17/03/2016;14;574,6;11,725
17/03/2016;15;532,6;12,35
17/03/2016;16;462,4;12,25
17/03/2016;17;414,1;12,375
17/03/2016;18;398,1;11,75
17/03/2016;19;307,4;10,575
17/03/2016;20;227,9;9,425
17/03/2016;21;201,7;8,775
17/03/2016;22;189,1;8,375
17/03/2016;23;174,3;8,2
18/03/2016;0;167,8;7,675
18/03/2016;1;183,8;7,15
18/03/2016;2;187,5;6,875
18/03/2016;3;189,9;5,65
18/03/2016;4;191,4;5,225
18/03/2016;5;193,7;4,675
18/03/2016;6;282,9;4,125
18/03/2016;7;397,9;3,85
18/03/2016;8;516,3;5,4
18/03/2016;9;560,7;8,075
18/03/2016;10;595,9;10,225
18/03/2016;11;559,6;12,475
18/03/2016;12;576,2;13,95
18/03/2016;13;592,3;14,675
18/03/2016;14;574,4;15,625
18/03/2016;15;492,4;16,3
18/03/2016;16;447,2;16,3
18/03/2016;17;409,3;16,325
18/03/2016;18;358,6;15,475
18/03/2016;19;276,2;14,675
18/03/2016;20;214,4;13,95
18/03/2016;21;198,1;12,925
18/03/2016;22;186,8;12,025
18/03/2016;23;191,4;11,325
19/03/2016;0;182,2;9,425
19/03/2016;1;183,2;8,15
19/03/2016;2;179,4;7,8
19/03/2016;3;178,7;7,125
19/03/2016;4;176,7;6,65
19/03/2016;5;189,9;6,625
19/03/2016;6;204,2;5,85
19/03/2016;7;225,5;5,675
19/03/2016;8;261,2;7,925
19/03/2016;9;270,8;10,275
19/03/2016;10;273,2;12,95
19/03/2016;11;270,6;15,325
19/03/2016;12;272,6;16,25
19/03/2016;13;246,2;17
19/03/2016;14;218,1;18,15
19/03/2016;15;203,7;18,275
19/03/2016;16;184,5;18,425
19/03/2016;17;157;18,675
19/03/2016;18;161,1;17,975
19/03/2016;19;190,6;16,45
19/03/2016;20;192;15,475
19/03/2016;21;191,5;13,825
19/03/2016;22;189,8;12,85
19/03/2016;23;179,8;11,9
20/03/2016;0;180,3;11,2
20/03/2016;1;180,2;10,55
20/03/2016;2;180,2;9,95
20/03/2016;3;181,8;9,225
20/03/2016;4;182;8,4
20/03/2016;5;182,9;7,9
20/03/2016;6;180,8;7,05
20/03/2016;7;161,5;6,95
20/03/2016;8;153,4;8,8
20/03/2016;9;154,5;10,5
20/03/2016;10;152,2;12,3
20/03/2016;11;154,9;14,4
20/03/2016;12;151;15,175
20/03/2016;13;150,9;16,075
20/03/2016;14;145,3;16,55
20/03/2016;15;145,7;17,25
20/03/2016;16;143,5;17,575
20/03/2016;17;139,1;17
20/03/2016;18;153,1;15,725
20/03/2016;19;178,6;14,55
20/03/2016;20;185,6;13,5
20/03/2016;21;189,5;12,85
20/03/2016;22;188,3;12,35
20/03/2016;23;186,5;11,825
21/03/2016;0;182,3;11,375
21/03/2016;1;176,8;10,525
21/03/2016;2;177,8;10,1
21/03/2016;3;178,3;9,675
21/03/2016;4;180,1;9,3
21/03/2016;5;190,4;8,875
21/03/2016;6;304,9;8,55
21/03/2016;7;366,1;9,025
21/03/2016;8;452,9;9,225
21/03/2016;9;531,4;10,525
21/03/2016;10;549,7;11,875
21/03/2016;11;564;14,25
21/03/2016;12;577,7;16,025
21/03/2016;13;620,5;16,975
21/03/2016;14;577,8;17,45
21/03/2016;15;514,7;18,025
21/03/2016;16;450;17,75
21/03/2016;17;440,6;15,925
21/03/2016;18;405,2;16,15
21/03/2016;19;309,6;15,725
21/03/2016;20;236,5;15,05
21/03/2016;21;203,1;13,825
21/03/2016;22;187;12,475
21/03/2016;23;172,1;11,95
22/03/2016;0;175,3;11,375
22/03/2016;1;190,1;10,975
22/03/2016;2;182,9;10,15
22/03/2016;3;185;9,6
22/03/2016;4;187,6;9,25
22/03/2016;5;194,6;9,275
22/03/2016;6;301,3;8,125
22/03/2016;7;367,9;7,925
22/03/2016;8;473,6;8,775
22/03/2016;9;558,3;10,35
22/03/2016;10;564,3;12,025
22/03/2016;11;555,9;13,15
22/03/2016;12;574,1;15
22/03/2016;13;609,8;16,275
22/03/2016;14;574,3;16,8
22/03/2016;15;519,1;17,45
22/03/2016;16;464;17,35
22/03/2016;17;434,5;16,475
22/03/2016;18;410,1;15,25
22/03/2016;19;293,1;14,525
22/03/2016;20;223;14,2
22/03/2016;21;191,6;13,675
22/03/2016;22;184,1;13
22/03/2016;23;166,7;12,725
23/03/2016;0;160,4;12,55
23/03/2016;1;174,1;12,475
23/03/2016;2;173,5;12,225
23/03/2016;3;176;11,775
23/03/2016;4;176,1;10,85
23/03/2016;5;187,1;9,95
23/03/2016;6;284,7;9,8
23/03/2016;7;362,4;9,85
23/03/2016;8;477,8;10,05
23/03/2016;9;543,3;10,325
23/03/2016;10;568,5;11,45
23/03/2016;11;554,1;12,875
23/03/2016;12;590,1;13,725
23/03/2016;13;604,6;14,7
23/03/2016;14;590;14,325
23/03/2016;15;527,7;14,8
23/03/2016;16;458,4;15,375
23/03/2016;17;422,7;15,125
23/03/2016;18;405,8;14,8
23/03/2016;19;299,4;13,925
23/03/2016;20;225,3;13,8
23/03/2016;21;193,9;12,925
23/03/2016;22;182,2;12,1
23/03/2016;23;165,8;10,775
24/03/2016;0;159,2;10,175
24/03/2016;1;177,8;9,95
24/03/2016;2;178,5;9,7
24/03/2016;3;177;8,775
24/03/2016;4;178,9;8,75
24/03/2016;5;188,3;7,975
24/03/2016;6;259;7,175
24/03/2016;7;319,2;7,25
24/03/2016;8;410,5;8,7
24/03/2016;9;449,1;11,025
24/03/2016;10;461,5;12,8
24/03/2016;11;485,6;13,3
24/03/2016;12;521,3;14,65
24/03/2016;13;522,7;16,075
24/03/2016;14;505;16,75
24/03/2016;15;469,1;17,45
